Año,C2,Valor,PIB nominal,perc_pib,Valor_pc
2016,CREE,15122294000000.0,1727564000000000.0,1.75,24259869093720.547
2016,Consumo bienes inmuebles,0.0,863782000000000.0,0.0,0.0
2016,G.M.F.,7067991000000.0,863782000000000.0,0.82,11338791351073.785
2016,IVA externo,14992159000000.0,863782000000000.0,1.74,24051100631441.523
2016,IVA interno,30686531000000.0,863782000000000.0,3.55,49228723168614.33
2016,Impuesto al carbono,0.0,863782000000000.0,0.0,0.0
2016,Impuesto al consumo,1843916000000.0,863782000000000.0,0.21,2958093578911.825
2016,Impuesto de normalización tributaria,0.0,863782000000000.0,0.0,0.0
2016,Impuesto gasolina y ACPM,3747950000000.0,863782000000000.0,0.43,6012631176844.593
2016,Impuesto unificado RST (Simple),0.0,863782000000000.0,0.0,0.0
2016,Impuestos saludables - Bebidas azucaradas,0.0,863782000000000.0,0.0,0.0
2016,Impuestos saludables - Comestibles ultraprocesados,0.0,863782000000000.0,0.0,0.0
2016,Patrimonio,0.0,863782000000000.0,0.0,0.0
2016,Por clasificar,14011000000.0,863782000000000.0,0.0,22477080915.90592
2016,Productos plásticos de un solo uso,0.0,863782000000000.0,0.0,0.0
2016,Renta,43523593000000.0,1727564000000000.0,5.04,69822519564053.7
2016,Riqueza,5065927000000.0,863782000000000.0,0.59,8126989586258.834
2016,Timbre nacional,105821000000.0,863782000000000.0,0.01,169762842024.27237
2017,Arancel,4262914000000.0,920471000000000.0,0.46,6569922830271.563
2017,CREE,5162681000000.0,1840942000000000.0,0.56,7956626797375.9795
2017,Consumo bienes inmuebles,0.0,920471000000000.0,0.0,0.0
2017,G.M.F.,7307441000000.0,920471000000000.0,0.79,11262090545754.023
2017,IVA externo,17151552000000.0,920471000000000.0,1.86,26433649156278.992
2017,IVA interno,37516525000000.0,920471000000000.0,4.08,57819762282315.305
2017,Impuesto al carbono,476862000000.0,920471000000000.0,0.05,734930740026.4135
2017,Impuesto al consumo,2107550000000.0,920471000000000.0,0.23,3248116396657.0366
2017,Impuesto de normalización tributaria,0.0,920471000000000.0,0.0,0.0
2017,Impuesto gasolina y ACPM,1619472000000.0,920471000000000.0,0.18,2495899768511.762
2017,Impuesto unificado RST (Simple),0.0,920471000000000.0,0.0,0.0
2017,Impuestos saludables - Bebidas azucaradas,0.0,920471000000000.0,0.0,0.0
2017,Impuestos saludables - Comestibles ultraprocesados,0.0,920471000000000.0,0.0,0.0
2017,Patrimonio,0.0,920471000000000.0,0.0,0.0
2017,Por clasificar,116936000000.0,920471000000000.0,0.01,180219562505.9843
2017,Productos plásticos de un solo uso,0.0,920471000000000.0,0.0,0.0
2017,Renta,56671856000000.0,1840942000000000.0,6.159999999999999,87341597922984.72
2017,Riqueza,3975716000000.0,920471000000000.0,0.43,6127298677635.988
2017,Timbre nacional,79668000000.0,920471000000000.0,0.01,122782822276.51671
2018,Arancel,4014559000000.0,987791000000000.0,0.41,5996598164655.201
2018,CREE,155934000000.0,1975582000000000.0,0.01,232920611755.20004
2018,Consumo bienes inmuebles,0.0,987791000000000.0,0.0,0.0
2018,G.M.F.,7703514000000.0,987791000000000.0,0.78,11506837466779.203
2018,IVA externo,19081077000000.0,987791000000000.0,1.93,28501648952685.605
2018,IVA interno,40863560000000.0,987791000000000.0,4.14,61038422625568.016
2018,Impuesto al carbono,294072000000.0,987791000000000.0,0.03,439259110521.6001
2018,Impuesto al consumo,2214709000000.0,987791000000000.0,0.22,3308139181575.2007
2018,Impuesto de normalización tributaria,0.0,987791000000000.0,0.0,0.0
2018,Impuesto gasolina y ACPM,1517546000000.0,987791000000000.0,0.15,2266777884788.8003
2018,Impuesto unificado RST (Simple),0.0,987791000000000.0,0.0,0.0
2018,Impuestos saludables - Bebidas azucaradas,0.0,987791000000000.0,0.0,0.0
2018,Impuestos saludables - Comestibles ultraprocesados,0.0,987791000000000.0,0.0,0.0
2018,Patrimonio,0.0,987791000000000.0,0.0,0.0
2018,Por clasificar,75200000000.0,987791000000000.0,0.01,112327202560.00002
2018,Productos plásticos de un solo uso,0.0,987791000000000.0,0.0,0.0
2018,Renta,67910376000000.0,1975582000000000.0,6.88,101438597884012.81
2018,Riqueza,469144000000.0,987791000000000.0,0.05,700766397843.2002
2018,Timbre nacional,79889000000.0,987791000000000.0,0.01,119331221879.20003
2019,Arancel,4277734000000.0,1061119000000000.0,0.4,6155786156835.453
2019,CREE,111960000000.0,2122238000000000.0,0.01,161113762127.16763
2019,Consumo bienes inmuebles,137322000000.0,1061119000000000.0,0.01,197610432679.7688
2019,G.M.F.,8689719000000.0,1061119000000000.0,0.82,12504763486226.59
2019,IVA externo,22032710000000.0,1061119000000000.0,2.08,31705723454420.04
2019,IVA interno,44351764000000.0,1061119000000000.0,4.18,63823504421367.24
2019,Impuesto al carbono,451046000000.0,1061119000000000.0,0.04,649068577638.5356
2019,Impuesto al consumo,2419668000000.0,1061119000000000.0,0.23,3481974049470.52
2019,Impuesto de normalización tributaria,1138914000000.0,1061119000000000.0,0.11,1638931040365.3179
2019,Impuesto gasolina y ACPM,1623254000000.0,1061119000000000.0,0.15,2335910671918.304
2019,Impuesto unificado RST (Simple),73893000000.0,1061119000000000.0,0.01,106334219586.12717
2019,Impuestos saludables - Bebidas azucaradas,0.0,1061119000000000.0,0.0,0.0
2019,Impuestos saludables - Comestibles ultraprocesados,0.0,1061119000000000.0,0.0,0.0
2019,Patrimonio,859266000000.0,1061119000000000.0,0.08,1236509270524.8555
2019,Por clasificar,141126000000.0,1061119000000000.0,0.01,203084501553.75723
2019,Productos plásticos de un solo uso,0.0,1061119000000000.0,0.0,0.0
2019,Renta,71153983000000.0,2122238000000000.0,6.7,102392692849790.36
2019,Riqueza,72561000000.0,1061119000000000.0,0.01,104417432062.42775
2019,Timbre nacional,85801000000.0,1061119000000000.0,0.01,123470184925.6262
2020,Arancel,3412380000000.0,998471000000000.0,0.34,4832305351217.293
2020,CREE,55339000000.0,1996942000000000.0,0.0,78366109821.00873
2020,Consumo bienes inmuebles,5037000000.0,998471000000000.0,0.0,7132945936.291241
2020,G.M.F.,8216316000000.0,998471000000000.0,0.82,11635207032655.291
2020,IVA externo,20319385000000.0,998471000000000.0,2.04,28774483752965.492
2020,IVA interno,39667035000000.0,998471000000000.0,3.97,56172883880876.0
2020,Impuesto al carbono,294902000000.0,998471000000000.0,0.03,417613663391.73303
2020,Impuesto al consumo,1477518000000.0,998471000000000.0,0.15,2092327975758.817
2020,Impuesto de normalización tributaria,626018000000.0,998471000000000.0,0.06,886510333362.154
2020,Impuesto gasolina y ACPM,1322732000000.0,998471000000000.0,0.13,1873133977407.6604
2020,Impuesto unificado RST (Simple),321520000000.0,998471000000000.0,0.03,455307678665.14984
2020,Impuestos saludables - Bebidas azucaradas,0.0,998471000000000.0,0.0,0.0
2020,Impuestos saludables - Comestibles ultraprocesados,0.0,998471000000000.0,0.0,0.0
2020,Patrimonio,952146000000.0,998471000000000.0,0.1,1348343446784.983
2020,Por clasificar,179780000000.0,998471000000000.0,0.02,254588251027.68298
2020,Productos plásticos de un solo uso,0.0,998471000000000.0,0.0,0.0
2020,Renta,69346963000000.0,1996942000000000.0,6.949999999999999,98202925933092.9
2020,Riqueza,27507000000.0,998471000000000.0,0.0,38952937039.81798
2020,Timbre nacional,41577000000.0,998471000000000.0,0.0,58877604366.32537
2021,Arancel,4789453000000.0,1192634000000000.0,0.4,6421386994972.085
2021,CREE,38755000000.0,2385268000000000.0,0.0,51960182716.09371
2021,Consumo bienes inmuebles,4231000000.0,1192634000000000.0,0.0,5672649543.847052
2021,G.M.F.,9856524000000.0,1192634000000000.0,0.83,13214986143350.865
2021,IVA externo,29044524000000.0,1192634000000000.0,2.44,38941008229698.59
2021,IVA interno,46605769000000.0,1192634000000000.0,3.91,62485983043840.945
2021,Impuesto al carbono,334309000000.0,1192634000000000.0,0.03,448219758060.49725
2021,Impuesto al consumo,1530684000000.0,1192634000000000.0,0.13,2052241525496.0955
2021,Impuesto de normalización tributaria,145303000000.0,1192634000000000.0,0.01,194812809423.21155
2021,Impuesto gasolina y ACPM,1799855000000.0,1192634000000000.0,0.15,2413128490839.2427
2021,Impuesto unificado RST (Simple),599102000000.0,1192634000000000.0,0.05,803236985823.1757
2021,Impuestos saludables - Bebidas azucaradas,0.0,1192634000000000.0,0.0,0.0
2021,Impuestos saludables - Comestibles ultraprocesados,0.0,1192634000000000.0,0.0,0.0
2021,Patrimonio,1002538000000.0,1192634000000000.0,0.08,1344137728288.6636
2021,Por clasificar,216185000000.0,1192634000000000.0,0.02,289846783653.173
2021,Productos plásticos de un solo uso,0.0,1192634000000000.0,0.0,0.0
2021,Renta,77581293000000.0,2385268000000000.0,6.5,104015950448478.95
2021,Riqueza,33004000000.0,1192634000000000.0,0.0,44249616058.88161
2021,Timbre nacional,84432000000.0,1192634000000000.0,0.01,113200932707.6564
2022,Arancel,7057588000000.0,1469791000000000.0,0.48,8364682641217.488
2022,CREE,56913000000.0,2939582000000000.0,0.0,67453524229.46918
2022,Consumo bienes inmuebles,16522000000.0,1469791000000000.0,0.0,19581943094.183926
2022,G.M.F.,12676744000000.0,1469791000000000.0,0.86,15024529695408.396
2022,IVA externo,41635013000000.0,1469791000000000.0,2.83,49345990515168.14
2022,IVA interno,56439519000000.0,1469791000000000.0,3.84,66892352579658.18
2022,Impuesto al carbono,423904000000.0,1469791000000000.0,0.03,502412783282.7105
2022,Impuesto al consumo,2897785000000.0,1469791000000000.0,0.2,3434466830237.245
2022,Impuesto de normalización tributaria,233435000000.0,1469791000000000.0,0.02,276668132562.08844
2022,Impuesto gasolina y ACPM,2186240000000.0,1469791000000000.0,0.15,2591140737817.98
2022,Impuesto unificado RST (Simple),1191783000000.0,1469791000000000.0,0.08,1412506166724.1135
2022,Impuestos saludables - Bebidas azucaradas,0.0,1469791000000000.0,0.0,0.0
2022,Impuestos saludables - Comestibles ultraprocesados,0.0,1469791000000000.0,0.0,0.0
2022,Patrimonio,62699000000.0,1469791000000000.0,0.0,74311115486.1541
2022,Por clasificar,167181000000.0,1469791000000000.0,0.01,198143616295.16782
2022,Productos plásticos de un solo uso,0.0,1469791000000000.0,0.0,0.0
2022,Renta,103189811000000.0,2939582000000000.0,7.02,122300993033627.56
2022,Riqueza,10613000000.0,1469791000000000.0,0.0,12578571726.096962
2022,Timbre nacional,134468000000.0,1469791000000000.0,0.01,159372032683.012
2023,Arancel,6191114000000.0,1572458340000000.0,0.39,6714889796731.921
2023,CREE,109622000000.0,3144916680000000.0,0.01,118896154924.19403
2023,Consumo bienes inmuebles,25463000000.0,1572458340000000.0,0.0,27617200861.458035
2023,G.M.F.,14009341000000.0,1572458340000000.0,0.89,15194548338124.312
2023,IVA externo,35239463000000.0,1572458340000000.0,2.24,38220764557236.72
2023,IVA interno,66265501000000.0,1572458340000000.0,4.21,71871643219657.88
2023,Impuesto al carbono,575274000000.0,1572458340000000.0,0.04,623942882157.4209
2023,Impuesto al consumo,3370208000000.0,1572458340000000.0,0.21,3655331708003.486
2023,Impuesto de normalización tributaria,4986000000.0,1572458340000000.0,0.0,5407821682.253849
2023,Impuesto gasolina y ACPM,2384057000000.0,1572458340000000.0,0.15,2585751130431.02
2023,Impuesto unificado RST (Simple),1833599000000.0,1572458340000000.0,0.12,1988723712145.8035
2023,Impuestos saludables - Bebidas azucaradas,0.0,1572458340000000.0,0.0,0.0
2023,Impuestos saludables - Comestibles ultraprocesados,0.0,1572458340000000.0,0.0,0.0
2023,Patrimonio,1211120000000.0,1572458340000000.0,0.08,1313582229404.5894
2023,Por clasificar,308227000000.0,1572458340000000.0,0.02,334303380195.7596
2023,Productos plásticos de un solo uso,0.0,1572458340000000.0,0.0,0.0
2023,Renta,147163768000000.0,3144916680000000.0,9.36,159614002292935.25
2023,Riqueza,10316000000.0,1572458340000000.0,0.0,11188746184.141739
2023,Timbre nacional,215679000000.0,1572458340000000.0,0.01,233925706499.56436
