UEJ,NOMBRE UEJ,RUBRO,TIPO,CTA,"SUB
CTA",OBJ,ORD,"SOR
ORD",ITEM,"SUB
ITEM","SUB
ITEM 2",FUENTE,REC,SIT,DESCRIPCION,APR. INICIAL,APR. ADICIONADA,APR. REDUCIDA,APR. VIGENTE,APR BLOQUEADA,CDP,APR. DISPONIBLE,COMPROMISO,OBLIGACION,ORDEN PAGO,PAGOS,Código de entidad,Código de sector,Sector,Entidad,mes,mes_num
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2301-0400-21-20204A,C,2301.0,400.0,21.0,20204A,,,,,Propios,20.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,16681275084,0,0,16681275084,0,11750831473.0,4930443611.0,11750831473.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2301-0400-27-20204A,C,2301.0,400.0,27.0,20204A,,,,,Nación,10.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,23275828657,0,0,23275828657,0,11124353567.0,12151475090.0,923110817.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2301-0400-29-20204A,C,2301.0,400.0,29.0,20204A,,,,,Nación,10.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,170723411062,0,0,170723411062,0,165277158452.0,5446252610.0,153639824465.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2301-0400-29-20204A,C,2301.0,400.0,29.0,20204A,,,,,Propios,21.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,70378107128,0,0,70378107128,0,57975338531.0,12402768597.0,57975338531.0,54375338531.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2301-0400-30-20204A,C,2301.0,400.0,30.0,20204A,,,,,Nación,10.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,11687204340,0,0,11687204340,0,0.0,11687204340.0,0.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2301-0400-31-20204A,C,2301.0,400.0,31.0,20204A,,,,,Nación,10.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,16186923506,0,0,16186923506,0,2643265831.0,13543657675.0,1062680114.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2301-0400-32-20204A,C,2301.0,400.0,32.0,20204A,,,,,Propios,20.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,21501108869,0,0,21501108869,0,10413780436.0,11087328433.0,7006123134.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-14-20204A,C,2302.0,400.0,14.0,20204A,,,,,Nación,10.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,27264544334,0,0,27264544334,0,2578558430.0,24685985904.0,833950983.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-18-40402B,C,2302.0,400.0,18.0,40402B,,,,,Propios,20.0,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. CIERRE DE BRECHAS TECNOLÓGICAS EN EL SECTOR PRODUCTIVO",291688689436,0,0,291688689436,0,265483760972.0,26204928464.0,233527754445.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-19-20204B,C,2302.0,400.0,19.0,20204B,,,,,Propios,20.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. ALFABETIZACIÓN Y APROPIACIÓN DIGITAL COMO MOTOR DE OPORTUNIDADES PARA LA IGUALDAD,16122050853,0,0,16122050853,0,16122048764.0,2089.0,16122048764.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-24-20108B,C,2302.0,400.0,24.0,20108B,,,,,Nación,10.0,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. PROTECCIÓN DE LAS PERSONAS, DE LAS INFRAESTRUCTURAS DIGITALES, FORTALECIMIENTO DE LAS ENTIDADES DEL ESTADO Y GARANTÍA EN LA PRESTACIÓN DE SUS SERVICIOS EN EL ENTORNO DIGITAL",13848656000,0,0,13848656000,0,63060000.0,13785596000.0,0.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-24-20108B,C,2302.0,400.0,24.0,20108B,,,,,Propios,20.0,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. PROTECCIÓN DE LAS PERSONAS, DE LAS INFRAESTRUCTURAS DIGITALES, FORTALECIMIENTO DE LAS ENTIDADES DEL ESTADO Y GARANTÍA EN LA PRESTACIÓN DE SUS SERVICIOS EN EL ENTORNO DIGITAL",2000000000,0,0,2000000000,0,529704000.0,1470296000.0,252240000.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-25-53105B,C,2302.0,400.0,25.0,53105B,,,,,Nación,10.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,80000000000,0,0,80000000000,0,25091479820.0,54908520180.0,904981066.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-25-53105B,C,2302.0,400.0,25.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,4351854465,0,0,4351854465,0,3221138050.52,1130716414.48,3192761050.52,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-26-40402B,C,2302.0,400.0,26.0,40402B,,,,,Nación,10.0,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. CIERRE DE BRECHAS TECNOLÓGICAS EN EL SECTOR PRODUCTIVO",34128712232,0,0,34128712232,0,0.0,34128712232.0,0.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-27-53105B,C,2302.0,400.0,27.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,16103550000,0,0,16103550000,0,5838793700.0,10264756300.0,809270000.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-28-20204B,C,2302.0,400.0,28.0,20204B,,,,,Nación,10.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. ALFABETIZACIÓN Y APROPIACIÓN DIGITAL COMO MOTOR DE OPORTUNIDADES PARA LA IGUALDAD,25377951236,0,0,25377951236,0,617199749.0,24760751487.0,460600750.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2302-0400-29-20204B,C,2302.0,400.0,29.0,20204B,,,,,Propios,20.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. ALFABETIZACIÓN Y APROPIACIÓN DIGITAL COMO MOTOR DE OPORTUNIDADES PARA LA IGUALDAD,4960523892,0,0,4960523892,0,0.0,4960523892.0,0.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2399-0400-13-53105B,C,2399.0,400.0,13.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,5275210925,0,0,5275210925,0,4674059700.0,601151225.0,4674059700.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2399-0400-14-53105B,C,2399.0,400.0,14.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,29940957244,0,0,29940957244,0,16034187284.67,13906769959.33,9530219701.67,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2399-0400-15-53105D,C,2399.0,400.0,15.0,53105D,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / D. GOBIERNO DIGITAL PARA LA GENTE,55644343702,0,0,55644343702,0,30381860874.36,25262482827.64,24280260271.02,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2399-0400-16-53105B,C,2399.0,400.0,16.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,15017661079,0,0,15017661079,0,844928000.0,14172733079.0,186377333.0,0.0,0.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-06-00,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,C-2399-0400-17-53105B,C,2399.0,400.0,17.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,15070965171,0,0,15070965171,0,9520377356.0,5550587815.0,7954841751.0,569742.0,569742.0,0.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-01-01-01,A,1.0,1.0,1.0,,,,,,Propios,20.0,CSF,SALARIO,21627950000,0,0,21627950000,0,21627950000.0,0.0,1530279810.09,1530279810.09,1530279810.09,1530279810.09,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-01-01-02,A,1.0,1.0,2.0,,,,,,Propios,20.0,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,7868576000,0,0,7868576000,0,7868576000.0,0.0,0.0,0.0,0.0,0.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-01-01-03,A,1.0,1.0,3.0,,,,,,Propios,20.0,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,2741711000,0,0,2741711000,0,2741711000.0,0.0,108686016.0,108686016.0,108686016.0,108686016.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-01-01-04,A,1.0,1.0,4.0,,,,,,Propios,20.0,CSF,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,1708627000,0,0,1708627000,1708627000,0.0,0.0,0.0,0.0,0.0,0.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-02,A,2.0,,,,,,,,Propios,20.0,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,2457696000,0,0,2457696000,0,828023348.7,1629672651.3,558966927.7,29079936.0,29079936.0,29079936.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-03-03-01-999,A,3.0,3.0,1.0,999,,,,,Propios,20.0,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,2154552000,0,0,2154552000,2154552000,0.0,0.0,0.0,0.0,0.0,0.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-03-04-02-012,A,3.0,4.0,2.0,012,,,,,Propios,20.0,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),57598000,0,0,57598000,0,57598000.0,0.0,15490872.0,15490872.0,15490872.0,15490872.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-08-01,A,8.0,1.0,,,,,,,Propios,20.0,CSF,IMPUESTOS,84809000,0,0,84809000,0,0.0,84809000.0,0.0,0.0,0.0,0.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,A-08-04-01,A,8.0,4.0,1.0,,,,,,Propios,20.0,CSF,CUOTA DE FISCALIZACIÓN Y AUDITAJE,132411000,0,0,132411000,0,0.0,132411000.0,0.0,0.0,0.0,0.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,C-2301-0400-1-40401C,C,2301.0,400.0,1.0,40401C,,,,,Propios,20.0,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. POLÍTICAS DE COMPETENCIA, CONSUMIDOR E INFRAESTRUCTURA DE LA CALIDAD MODERNAS",11496900000,0,0,11496900000,0,5842136018.42,5654763981.58,5547049889.42,874558058.0,874558058.0,874558058.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-08-00,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,C-2399-0400-2-53105B,C,2399.0,400.0,2.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,6520017000,0,0,6520017000,0,3488769417.2,3031247582.8,1674769257.2,42535.0,42535.0,42535.0,2308,23,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-01-01-01,A,1.0,1.0,1.0,,,,,,Propios,20.0,CSF,SALARIO,10280752000,0,0,10280752000,0,10280752000.0,0.0,10280752000.0,721269298.0,721269298.0,721269298.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-01-01-02,A,1.0,1.0,2.0,,,,,,Propios,20.0,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,3953901000,0,0,3953901000,0,3953901000.0,0.0,3953901000.0,290807475.0,290807475.0,290807475.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-01-01-03,A,1.0,1.0,3.0,,,,,,Propios,20.0,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,1247900000,0,0,1247900000,0,1247900000.0,0.0,1247900000.0,60703249.0,60703249.0,60703249.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-01-01-04,A,1.0,1.0,4.0,,,,,,Propios,20.0,CSF,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,820576601,0,0,820576601,820576601,0.0,0.0,0.0,0.0,0.0,0.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-02,A,2.0,,,,,,,,Propios,20.0,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,4414911000,0,0,4414911000,0,2982194293.55,1432716706.45,1641119639.55,25794590.08,25794590.08,25794590.08,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-03-03-01-999,A,3.0,3.0,1.0,999,,,,,Propios,20.0,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,737967800,0,0,737967800,737967800,0.0,0.0,0.0,0.0,0.0,0.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-03-04-02-012,A,3.0,4.0,2.0,012,,,,,Propios,20.0,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),65617000,0,0,65617000,0,65617000.0,0.0,65617000.0,5512091.0,5512091.0,5512091.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-03-10,A,3.0,10.0,,,,,,,Propios,20.0,CSF,SENTENCIAS Y CONCILIACIONES,422187000,0,0,422187000,0,6001481.0,416185519.0,6001481.0,6001481.0,6001481.0,6001481.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,A-08-01,A,8.0,1.0,,,,,,,Propios,20.0,CSF,IMPUESTOS,80929000,0,0,80929000,0,0.0,80929000.0,0.0,0.0,0.0,0.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,C-2301-0400-3-20204A,C,2301.0,400.0,3.0,20204A,,,,,Propios,20.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,15553051355,0,0,15553051355,0,8734422245.0,6818629110.0,6190035432.0,30987611.0,30987611.0,30987611.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-09-00,AGENCIA NACIONAL DEL ESPECTRO - ANE,C-2399-0400-4-53105B,C,2399.0,400.0,4.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,11761375244,0,0,11761375244,0,6741964850.0,5019410394.0,5193576086.0,0.0,0.0,0.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,Enero,1
23-11-00,COMPUTADORES PARA EDUCAR (CPE),A-02,A,2.0,,,,,,,,Propios,20.0,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,22983693600,0,0,22983693600,0,4278434927.57,18705258672.43,2418886262.71,886879565.96,862788154.96,862788154.96,2311,23,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,Enero,1
23-11-00,COMPUTADORES PARA EDUCAR (CPE),A-03-10,A,3.0,10.0,,,,,,,Propios,20.0,CSF,SENTENCIAS Y CONCILIACIONES,1656000000,0,0,1656000000,0,0.0,1656000000.0,0.0,0.0,0.0,0.0,2311,23,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,Enero,1
23-11-00,COMPUTADORES PARA EDUCAR (CPE),A-05,A,5.0,,,,,,,,Propios,20.0,CSF,GASTOS DE COMERCIALIZACIÓN Y PRODUCCIÓN,2192162000,0,0,2192162000,0,669166248.0,1522995752.0,6684825.0,0.0,0.0,0.0,2311,23,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,Enero,1
23-11-00,COMPUTADORES PARA EDUCAR (CPE),A-08-04-01,A,8.0,4.0,1.0,,,,,,Propios,20.0,CSF,CUOTA DE FISCALIZACIÓN Y AUDITAJE,611017000,0,0,611017000,0,0.0,611017000.0,0.0,0.0,0.0,0.0,2311,23,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,Enero,1
23-11-00,COMPUTADORES PARA EDUCAR (CPE),C-2301-0400-1-20204A,C,2301.0,400.0,1.0,20204A,,,,,Propios,20.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,80858898728,0,0,80858898728,0,1645302000.5,79213596727.5,952302000.5,16114241.5,0.0,0.0,2311,23,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,Enero,1
23-11-00,COMPUTADORES PARA EDUCAR (CPE),C-2301-0400-2-20204A,C,2301.0,400.0,2.0,20204A,,,,,Propios,20.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,4348837621,0,0,4348837621,0,829356241.0,3519481380.0,82958946.0,41479473.0,0.0,0.0,2311,23,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,Enero,1
23-11-00,COMPUTADORES PARA EDUCAR (CPE),C-2301-0400-3-20204A,C,2301.0,400.0,3.0,20204A,,,,,Propios,20.0,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. ESTRATEGIA DE CONECTIVIDAD DIGITAL,62354532051,0,0,62354532051,0,311542000.5,62042990050.5,311542000.5,16114241.5,0.0,0.0,2311,23,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,Enero,1
23-12-00,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,A-02,A,2.0,,,,,,,,Propios,20.0,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,4577690000,0,0,4577690000,0,3322157695.0,1255532305.0,315966034.0,175577969.0,175577969.0,175577969.0,2312,23,Tecnologías de la información y las comunicaciones,Corporación agencia nacional de gobierno digital - and,Enero,1
23-12-00,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,A-03-04-02-012,A,3.0,4.0,2.0,012,,,,,Propios,20.0,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),43600000,0,0,43600000,0,0.0,43600000.0,0.0,0.0,0.0,0.0,2312,23,Tecnologías de la información y las comunicaciones,Corporación agencia nacional de gobierno digital - and,Enero,1
23-12-00,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,A-08-01,A,8.0,1.0,,,,,,,Propios,20.0,CSF,IMPUESTOS,450000000,0,0,450000000,0,450000000.0,0.0,904408.0,0.0,0.0,0.0,2312,23,Tecnologías de la información y las comunicaciones,Corporación agencia nacional de gobierno digital - and,Enero,1
23-12-00,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,A-08-04-01,A,8.0,4.0,1.0,,,,,,Propios,20.0,CSF,CUOTA DE FISCALIZACIÓN Y AUDITAJE,160000000,0,0,160000000,0,0.0,160000000.0,0.0,0.0,0.0,0.0,2312,23,Tecnologías de la información y las comunicaciones,Corporación agencia nacional de gobierno digital - and,Enero,1
23-12-00,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,C-2302-0400-2-53105B,C,2302.0,400.0,2.0,53105B,,,,,Propios,20.0,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,131722000296,0,0,131722000296,0,31970298218.09,99751702077.91,31413368141.56,0.0,0.0,0.0,2312,23,Tecnologías de la información y las comunicaciones,Corporación agencia nacional de gobierno digital - and,Enero,1
