Sector,Etapa,Año,Valor,IPC,Valor_pc
"Ciencia, tecnología e innovación",Obligación,2019,157000000000.0,69.49127034326813,225927658574.18112
"Ciencia, tecnología e innovación",Obligación,2020,182000000000.0,70.6159845453557,257732015168.75238
"Ciencia, tecnología e innovación",Obligación,2021,360000000000.0,74.58595788962911,482664579481.19556
"Ciencia, tecnología e innovación",Obligación,2022,290000000000.0,84.37364933874838,343709205744.664
"Ciencia, tecnología e innovación",Obligación,2023,320000000000.0,92.19978566160776,347072390357.24664
"Comercio, industria y turismo",Obligación,2000,197000000000.0,28.968085431148474,680058751097.7584
"Comercio, industria y turismo",Obligación,2001,211000000000.0,31.184040198356737,676628168312.5806
"Comercio, industria y turismo",Obligación,2002,190000000000.0,33.35982660120472,569547324904.676
"Comercio, industria y turismo",Obligación,2003,169000000000.0,35.52891827665934,475668858488.78845
"Comercio, industria y turismo",Obligación,2004,162000000000.0,37.48377867552584,432186950526.8798
"Comercio, industria y turismo",Obligación,2005,182000000000.0,39.2980497991314,463127307666.0989
"Comercio, industria y turismo",Obligación,2006,274000000000.0,41.058763103589925,667336225664.4384
"Comercio, industria y turismo",Obligación,2007,305000000000.0,43.39522296387899,702842338784.3259
"Comercio, industria y turismo",Obligación,2008,299000000000.0,46.72919720578145,639856915759.3124
"Comercio, industria y turismo",Obligación,2009,441000000000.0,47.666459040854434,925178855056.1798
"Comercio, industria y turismo",Obligación,2010,423000000000.0,49.17277270436458,860232150306.3309
"Comercio, industria y turismo",Obligación,2011,528000000000.0,51.007128010150275,1035149440084.0006
"Comercio, industria y turismo",Obligación,2012,744000000000.0,52.252347305318665,1423859478795.6438
"Comercio, industria y turismo",Obligación,2013,1016000000000.0,53.2632511417188,1907506541980.8955
"Comercio, industria y turismo",Obligación,2014,833000000000.0,55.21141681319193,1508745922638.5354
"Comercio, industria y turismo",Obligación,2015,852000000000.0,58.947074698697094,1445364344804.0889
"Comercio, industria y turismo",Obligación,2016,826000000000.0,62.33460675974658,1325106618837.9338
"Comercio, industria y turismo",Obligación,2017,965000000000.0,64.88529789662377,1487239839042.5093
"Comercio, industria y turismo",Obligación,2018,742000000000.0,66.94727393378432,1108334897600.0002
"Comercio, industria y turismo",Obligación,2019,862000000000.0,69.49127034326813,1240443577649.3257
"Comercio, industria y turismo",Obligación,2020,927000000000.0,70.6159845453557,1312733945392.4915
"Comercio, industria y turismo",Obligación,2021,882000000000.0,74.58595788962911,1182528219728.9292
"Comercio, industria y turismo",Obligación,2022,952000000000.0,84.37364933874838,1128314358168.6902
"Comercio, industria y turismo",Obligación,2023,1081000000000.0,92.19978566160776,1172453918675.5737
Congreso de la república,Obligación,2000,168000000000.0,28.968085431148474,579948579616.3625
Congreso de la república,Obligación,2001,181000000000.0,31.184040198356737,580425111206.5264
Congreso de la república,Obligación,2002,184000000000.0,33.35982660120472,551561619907.6863
Congreso de la república,Obligación,2003,210000000000.0,35.52891827665934,591067812323.3466
Congreso de la república,Obligación,2004,215000000000.0,37.48377867552584,573581446686.9084
Congreso de la república,Obligación,2005,237000000000.0,39.2980497991314,603083362180.5792
Congreso de la república,Obligación,2006,283000000000.0,41.058763103589925,689256028697.2119
Congreso de la república,Obligación,2007,282000000000.0,43.39522296387899,649841113236.6554
Congreso de la república,Obligación,2008,304000000000.0,46.72919720578145,650556864183.3812
Congreso de la república,Obligación,2009,331000000000.0,47.666459040854434,694408619101.1237
Congreso de la república,Obligación,2010,357000000000.0,49.17277270436458,726011531109.5985
Congreso de la república,Obligación,2011,361000000000.0,51.007128010150275,707744219451.3717
Congreso de la república,Obligación,2012,373000000000.0,52.252347305318665,713843529019.859
Congreso de la república,Obligación,2013,423000000000.0,53.2632511417188,794168570135.7468
Congreso de la república,Obligación,2014,450000000000.0,55.21141681319193,815048817751.9099
Congreso de la república,Obligación,2015,465000000000.0,58.947074698697094,788843216354.3442
Congreso de la república,Obligación,2016,498000000000.0,62.33460675974658,798914160025.776
Congreso de la república,Obligación,2017,546000000000.0,64.88529789662377,841484924473.7927
Congreso de la república,Obligación,2018,542000000000.0,66.94727393378432,809592337600.0001
Congreso de la república,Obligación,2019,591000000000.0,69.49127034326813,850466536416.1849
Congreso de la república,Obligación,2020,641000000000.0,70.6159845453557,907726492984.452
Congreso de la república,Obligación,2021,723000000000.0,74.58595788962911,969351363791.4011
Congreso de la república,Obligación,2022,860000000000.0,84.37364933874838,1019275575656.5897
Congreso de la república,Obligación,2023,1030000000000.0,92.19978566160776,1117139256462.3877
Cultura,Obligación,2000,49000000000.0,28.968085431148474,169151669054.7724
Cultura,Obligación,2001,57000000000.0,31.184040198356737,182785808501.5028
Cultura,Obligación,2002,50000000000.0,33.35982660120472,149880874974.91473
Cultura,Obligación,2003,57000000000.0,35.52891827665934,160432691916.33694
Cultura,Obligación,2004,77000000000.0,37.48377867552584,205422192534.38116
Cultura,Obligación,2005,89000000000.0,39.2980497991314,226474342759.7956
Cultura,Obligación,2006,111000000000.0,41.058763103589925,270344237404.2068
Cultura,Obligación,2007,130000000000.0,43.39522296387899,299572144399.87665
Cultura,Obligación,2008,166000000000.0,46.72919720578145,355238287679.0831
Cultura,Obligación,2009,171000000000.0,47.666459040854434,358742821348.31464
Cultura,Obligación,2010,194000000000.0,49.17277270436458,394527274608.57733
Cultura,Obligación,2011,218000000000.0,51.007128010150275,427391246095.28815
Cultura,Obligación,2012,328000000000.0,52.252347305318665,627722996028.187
Cultura,Obligación,2013,389000000000.0,53.2632511417188,730334689793.8665
Cultura,Obligación,2014,384000000000.0,55.21141681319193,695508324481.6298
Cultura,Obligación,2015,433000000000.0,58.947074698697094,734557231572.9701
Cultura,Obligación,2016,374000000000.0,62.33460675974658,599987742669.9603
Cultura,Obligación,2017,377000000000.0,64.88529789662377,581025304993.8093
Cultura,Obligación,2018,367000000000.0,66.94727393378432,548192597600.0001
Cultura,Obligación,2019,364000000000.0,69.49127034326813,523806800770.7129
Cultura,Obligación,2020,361000000000.0,70.6159845453557,511215700417.1407
Cultura,Obligación,2021,507000000000.0,74.58595788962911,679752616102.6838
Cultura,Obligación,2022,450000000000.0,84.37364933874838,533341870983.0993
Cultura,Obligación,2023,606000000000.0,92.19978566160776,657268339239.0359
Defensa y policía,Obligación,2000,6282000000000.0,28.968085431148474,21685934387797.555
Defensa y policía,Obligación,2001,7020000000000.0,31.184040198356737,22511515362816.66
Defensa y policía,Obligación,2002,7927000000000.0,33.35982660120472,23762113918522.984
Defensa y policía,Obligación,2003,8779000000000.0,35.52891827665934,24709449163746.0
Defensa y policía,Obligación,2004,9927000000000.0,37.48377867552584,26483455912841.582
Defensa y policía,Obligación,2005,10792000000000.0,39.2980497991314,27461922551277.684
Defensa y policía,Obligación,2006,12001000000000.0,41.058763103589925,29228839577368.336
Defensa y policía,Obligación,2007,14334000000000.0,43.39522296387899,33031285521752.55
Defensa y policía,Obligación,2008,18108000000000.0,46.72919720578145,38750933212607.45
Defensa y policía,Obligación,2009,19547000000000.0,47.666459040854434,41007870929213.484
Defensa y policía,Obligación,2010,19960000000000.0,49.17277270436458,40591569078284.555
Defensa y policía,Obligación,2011,20991000000000.0,51.007128010150275,41153071774248.59
Defensa y policía,Obligación,2012,23208000000000.0,52.252347305318665,44415229548238.305
Defensa y policía,Obligación,2013,25633000000000.0,53.2632511417188,48125113376571.16
Defensa y policía,Obligación,2014,26141000000000.0,55.21141681319193,47347091433005.945
Defensa y policía,Obligación,2015,26474000000000.0,58.947074698697094,44911473784440.664
Defensa y policía,Obligación,2016,28408000000000.0,62.33460675974658,45573400518096.875
Defensa y policía,Obligación,2017,29574000000000.0,64.88529789662377,45578892227816.75
Defensa y policía,Obligación,2018,30007000000000.0,66.94727393378432,44821839989600.01
Defensa y policía,Obligación,2019,32274000000000.0,69.49127034326813,46443243648554.914
Defensa y policía,Obligación,2020,34269000000000.0,70.6159845453557,48528672680318.55
Defensa y policía,Obligación,2021,36526000000000.0,74.58595788962911,48971684528139.305
Defensa y policía,Obligación,2022,40166000000000.0,84.37364933874838,47604910199793.7
Defensa y policía,Obligación,2023,45222000000000.0,92.19978566160776,49047836364798.15
Deporte y recreación,Obligación,2000,35000000000.0,28.968085431148474,120822620753.40886
Deporte y recreación,Obligación,2001,53000000000.0,31.184040198356737,169958734220.6956
Deporte y recreación,Obligación,2002,25000000000.0,33.35982660120472,74940437487.45737
Deporte y recreación,Obligación,2003,25000000000.0,35.52891827665934,70365215752.77936
Deporte y recreación,Obligación,2004,73000000000.0,37.48377867552584,194750909805.3224
Deporte y recreación,Obligación,2005,64000000000.0,39.2980497991314,162857954344.12268
Deporte y recreación,Obligación,2006,95000000000.0,41.058763103589925,231375698679.27606
Deporte y recreación,Obligación,2007,78000000000.0,43.39522296387899,179743286639.92596
Deporte y recreación,Obligación,2008,145000000000.0,46.72919720578145,310298504297.9943
Deporte y recreación,Obligación,2009,121000000000.0,47.666459040854434,253847259550.56183
Deporte y recreación,Obligación,2010,125000000000.0,49.17277270436458,254205718175.6297
Deporte y recreación,Obligación,2011,148000000000.0,51.007128010150275,290155524872.0305
Deporte y recreación,Obligación,2012,281000000000.0,52.252347305318665,537774883792.44073
Deporte y recreación,Obligación,2013,345000000000.0,53.2632511417188,647726138763.1978
Deporte y recreación,Obligación,2014,315000000000.0,55.21141681319193,570534172426.3369
Deporte y recreación,Obligación,2015,378000000000.0,58.947074698697094,641253195229.983
Deporte y recreación,Obligación,2016,287000000000.0,62.33460675974658,460418401460.638
Deporte y recreación,Obligación,2017,471000000000.0,64.88529789662377,725896335947.1729
Deporte y recreación,Obligación,2018,403000000000.0,66.94727393378432,601966258400.0001
Deporte y recreación,Obligación,2019,266000000000.0,69.49127034326813,382781892870.9056
Deporte y recreación,Obligación,2020,242000000000.0,70.6159845453557,342698613576.0334
Deporte y recreación,Obligación,2021,672000000000.0,74.58595788962911,900973881698.2318
Deporte y recreación,Obligación,2022,556000000000.0,84.37364933874838,658973511703.5627
Deporte y recreación,Obligación,2023,560000000000.0,92.19978566160776,607376683125.1816
Educación,Obligación,2000,4937000000000.0,28.968085431148474,17042893675987.986
Educación,Obligación,2001,7396000000000.0,31.184040198356737,23717260345212.54
Educación,Obligación,2002,8630000000000.0,33.35982660120472,25869439020670.285
Educación,Obligación,2003,9691000000000.0,35.52891827665934,27276372234407.39
Educación,Obligación,2004,11334000000000.0,37.48377867552584,30237079612788.0
Educación,Obligación,2005,12247000000000.0,39.2980497991314,31164396357069.848
Educación,Obligación,2006,13099000000000.0,41.058763103589925,31903055547366.707
Educación,Obligación,2007,14267000000000.0,43.39522296387899,32876890647331.074
Educación,Obligación,2008,16143000000000.0,46.72919720578145,34545853481948.43
Educación,Obligación,2009,18497000000000.0,47.666459040854434,38805064131460.68
Educación,Obligación,2010,20057000000000.0,49.17277270436458,40788832715588.84
Educación,Obligación,2011,21638000000000.0,51.007128010150275,42421521940412.13
Educación,Obligación,2012,22687000000000.0,52.252347305318665,43418145155156.945
Educación,Obligación,2013,25125000000000.0,53.2632511417188,47171360105580.71
Educación,Obligación,2014,26845000000000.0,55.21141681319193,48622190027888.94
Educación,Obligación,2015,28990000000000.0,58.947074698697094,49179709337876.22
Educación,Obligación,2016,31307000000000.0,62.33460675974658,50224107646439.7
Educación,Obligación,2017,35520000000000.0,64.88529789662377,54742755526207.18
Educación,Obligación,2018,37915000000000.0,66.94727393378432,56634120812000.01
Educación,Obligación,2019,41302000000000.0,69.49127034326813,59434803531406.555
Educación,Obligación,2020,44559000000000.0,70.6159845453557,63100444307167.24
Educación,Obligación,2021,48030000000000.0,74.58595788962911,64395499312449.51
Educación,Obligación,2022,49639000000000.0,84.37364933874838,58832349186066.81
Educación,Obligación,2023,57865000000000.0,92.19978566160776,62760449587568.99
Empleo público,Obligación,2000,38000000000.0,28.968085431148474,131178845389.41533
Empleo público,Obligación,2001,42000000000.0,31.184040198356737,134684279948.47574
Empleo público,Obligación,2002,44000000000.0,33.35982660120472,131895169977.92497
Empleo público,Obligación,2003,36000000000.0,35.52891827665934,101325910684.00227
Empleo público,Obligación,2004,38000000000.0,37.48377867552584,101377185926.05823
Empleo público,Obligación,2005,39000000000.0,39.2980497991314,99241565928.44975
Empleo público,Obligación,2006,53000000000.0,41.058763103589925,129083284526.33296
Empleo público,Obligación,2007,61000000000.0,43.39522296387899,140568467756.86517
Empleo público,Obligación,2008,70000000000.0,46.72919720578145,149799277936.96277
Empleo público,Obligación,2009,96000000000.0,47.666459040854434,201399478651.6854
Empleo público,Obligación,2010,103000000000.0,49.17277270436458,209465511776.71887
Empleo público,Obligación,2011,103000000000.0,51.007128010150275,201932561228.5077
Empleo público,Obligación,2012,130000000000.0,52.252347305318665,248792650864.83023
Empleo público,Obligación,2013,157000000000.0,53.2632511417188,294762329813.977
Empleo público,Obligación,2014,165000000000.0,55.21141681319193,298851233175.7003
Empleo público,Obligación,2015,191000000000.0,58.947074698697094,324019471663.82745
Empleo público,Obligación,2016,261000000000.0,62.33460675974658,418708023627.967
Empleo público,Obligación,2017,325000000000.0,64.88529789662377,500883883615.35284
Empleo público,Obligación,2018,416000000000.0,66.94727393378432,621384524800.0001
Empleo público,Obligación,2019,352000000000.0,69.49127034326813,506538444701.34875
Empleo público,Obligación,2020,246000000000.0,70.6159845453557,348363053469.8521
Empleo público,Obligación,2021,297000000000.0,74.58595788962911,398198278071.9863
Empleo público,Obligación,2022,346000000000.0,84.37364933874838,410080638578.11633
Empleo público,Obligación,2023,409000000000.0,92.19978566160776,443601898925.3559
Fiscalía,Obligación,2000,621000000000.0,28.968085431148474,2143738499653.34
Fiscalía,Obligación,2001,654000000000.0,31.184040198356737,2097226644911.9795
Fiscalía,Obligación,2002,678000000000.0,33.35982660120472,2032384664659.844
Fiscalía,Obligación,2003,709000000000.0,35.52891827665934,1995557518748.8225
Fiscalía,Obligación,2004,751000000000.0,37.48377867552584,2003533332380.7825
Fiscalía,Obligación,2005,846000000000.0,39.2980497991314,2152778583986.3716
Fiscalía,Obligación,2006,917000000000.0,41.058763103589925,2233384375672.5913
Fiscalía,Obligación,2007,1081000000000.0,43.39522296387899,2491057600740.5127
Fiscalía,Obligación,2008,1237000000000.0,46.72919720578145,2647167240114.614
Fiscalía,Obligación,2009,1420000000000.0,47.666459040854434,2979033955056.18
Fiscalía,Obligación,2010,1469000000000.0,49.17277270436458,2987425600000.0005
Fiscalía,Obligación,2011,1590000000000.0,51.007128010150275,3117211382071.138
Fiscalía,Obligación,2012,1864000000000.0,52.252347305318665,3567303855477.258
Fiscalía,Obligación,2013,2147000000000.0,53.2632511417188,4030921796882.857
Fiscalía,Obligación,2014,2433000000000.0,55.21141681319193,4406697274645.326
Fiscalía,Obligación,2015,2709000000000.0,58.947074698697094,4595647899148.212
Fiscalía,Obligación,2016,3081000000000.0,62.33460675974658,4942679773171.518
Fiscalía,Obligación,2017,3391000000000.0,64.88529789662377,5226145382583.574
Fiscalía,Obligación,2018,3447000000000.0,66.94727393378432,5148828021600.001
Fiscalía,Obligación,2019,3651000000000.0,69.49127034326813,5253897334104.046
Fiscalía,Obligación,2020,3772000000000.0,70.6159845453557,5341566819871.065
Fiscalía,Obligación,2021,4148000000000.0,74.58595788962911,5561368543577.775
Fiscalía,Obligación,2022,4515000000000.0,84.37364933874838,5351196772197.097
Fiscalía,Obligación,2023,5164000000000.0,92.19978566160776,5600880699390.067
Hacienda,Obligación,2000,6516000000000.0,28.968085431148474,22493719909406.06
Hacienda,Obligación,2001,6479000000000.0,31.184040198356737,20776653566337.484
Hacienda,Obligación,2002,5159000000000.0,33.35982660120472,15464708679911.703
Hacienda,Obligación,2003,4582000000000.0,35.52891827665934,12896536743169.4
Hacienda,Obligación,2004,5140000000000.0,37.48377867552584,13712598306840.508
Hacienda,Obligación,2005,6302000000000.0,39.2980497991314,16036419191822.83
Hacienda,Obligación,2006,5488000000000.0,41.058763103589925,13366208782651.232
Hacienda,Obligación,2007,6452000000000.0,43.39522296387899,14867995966676.953
Hacienda,Obligación,2008,6558000000000.0,46.72919720578145,14034052353008.598
Hacienda,Obligación,2009,6449000000000.0,47.666459040854434,13529429560674.158
Hacienda,Obligación,2010,7445000000000.0,49.17277270436458,15140492574540.506
Hacienda,Obligación,2011,8181000000000.0,51.007128010150275,16038934790392.441
Hacienda,Obligación,2012,9389000000000.0,52.252347305318665,17968570761306.855
Hacienda,Obligación,2013,12123000000000.0,53.2632511417188,22760533276018.105
Hacienda,Obligación,2014,12028000000000.0,55.21141681319193,21785349288711.05
Hacienda,Obligación,2015,15428000000000.0,58.947074698697094,26172630412720.05
Hacienda,Obligación,2016,15676000000000.0,62.33460675974658,25148149342498.12
Hacienda,Obligación,2017,19129000000000.0,64.88529789662377,29481254799009.492
Hacienda,Obligación,2018,10708000000000.0,66.94727393378432,15994676662400.004
Hacienda,Obligación,2019,8508000000000.0,69.49127034326813,12243264453179.191
Hacienda,Obligación,2020,16926000000000.0,70.6159845453557,23969077410693.973
Hacienda,Obligación,2021,18737000000000.0,74.58595788962911,25121350627053.227
Hacienda,Obligación,2022,14119000000000.0,84.37364933874838,16733897503134.176
Hacienda,Obligación,2023,34080000000000.0,92.19978566160776,36963209573046.766
Igualdad y equidad,Obligación,2023,8636000000000.0,92.19978566160776,9366616134766.193
Inclusión social y reconciliación,Obligación,2000,955000000000.0,28.968085431148474,3296731509128.7275
Inclusión social y reconciliación,Obligación,2001,1021000000000.0,31.184040198356737,3274110710176.0415
Inclusión social y reconciliación,Obligación,2002,1008000000000.0,33.35982660120472,3021598439494.2812
Inclusión social y reconciliación,Obligación,2003,1074000000000.0,35.52891827665934,3022889668739.401
Inclusión social y reconciliación,Obligación,2004,1225000000000.0,37.48377867552584,3268080335774.2456
Inclusión social y reconciliación,Obligación,2005,1462000000000.0,39.2980497991314,3720286394548.5522
Inclusión social y reconciliación,Obligación,2006,2410000000000.0,41.058763103589925,5869636145442.6875
Inclusión social y reconciliación,Obligación,2007,3494000000000.0,43.39522296387899,8051577481024.376
Inclusión social y reconciliación,Obligación,2008,4422000000000.0,46.72919720578145,9463034386246.42
Inclusión social y reconciliación,Obligación,2009,5436000000000.0,47.666459040854434,11404245478651.686
Inclusión social y reconciliación,Obligación,2010,5625000000000.0,49.17277270436458,11439257317903.338
Inclusión social y reconciliación,Obligación,2011,5927000000000.0,51.007128010150275,11619944567003.545
Inclusión social y reconciliación,Obligación,2012,7909000000000.0,52.252347305318665,15136162120691.863
Inclusión social y reconciliación,Obligación,2013,8696000000000.0,53.2632511417188,16326453630970.342
Inclusión social y reconciliación,Obligación,2014,9095000000000.0,55.21141681319193,16473042216563.602
Inclusión social y reconciliación,Obligación,2015,10376000000000.0,58.947074698697094,17602230565360.594
Inclusión social y reconciliación,Obligación,2016,9605000000000.0,62.33460675974658,15408776118569.436
Inclusión social y reconciliación,Obligación,2017,11013000000000.0,64.88529789662377,16973028339248.863
Inclusión social y reconciliación,Obligación,2018,10361000000000.0,66.94727393378432,15476358320800.004
Inclusión social y reconciliación,Obligación,2019,10243000000000.0,69.49127034326813,14739980934874.76
Inclusión social y reconciliación,Obligación,2020,17476000000000.0,70.6159845453557,24747937896094.047
Inclusión social y reconciliación,Obligación,2021,21997000000000.0,74.58595788962911,29492146541244.055
Inclusión social y reconciliación,Obligación,2022,22513000000000.0,84.37364933874838,26682501203205.586
Inclusión social y reconciliación,Obligación,2023,10810000000000.0,92.19978566160776,11724539186755.738
Información estadística,Obligación,2000,66000000000.0,28.968085431148474,227836941992.14243
Información estadística,Obligación,2001,65000000000.0,31.184040198356737,208439957063.11722
Información estadística,Obligación,2002,71000000000.0,33.35982660120472,212830842464.37894
Información estadística,Obligación,2003,64000000000.0,35.52891827665934,180134952327.11514
Información estadística,Obligación,2004,89000000000.0,37.48377867552584,237436040721.55743
Información estadística,Obligación,2005,182000000000.0,39.2980497991314,463127307666.0989
Información estadística,Obligación,2006,118000000000.0,41.058763103589925,287392973096.36395
Información estadística,Obligación,2007,144000000000.0,43.39522296387899,331833759950.63257
Información estadística,Obligación,2008,172000000000.0,46.72919720578145,368078225787.96564
Información estadística,Obligación,2009,167000000000.0,47.666459040854434,350351176404.4944
Información estadística,Obligación,2010,187000000000.0,49.17277270436458,380291754390.74207
Información estadística,Obligación,2011,217000000000.0,51.007128010150275,425430735792.09875
Información estadística,Obligación,2012,280000000000.0,52.252347305318665,535861094170.40356
Información estadística,Obligación,2013,345000000000.0,53.2632511417188,647726138763.1978
Información estadística,Obligación,2014,565000000000.0,55.21141681319193,1023339071177.398
Información estadística,Obligación,2015,356000000000.0,58.947074698697094,603931580692.7883
Información estadística,Obligación,2016,319000000000.0,62.33460675974658,511754251100.8485
Información estadística,Obligación,2017,362000000000.0,64.88529789662377,557907587288.4854
Información estadística,Obligación,2018,568000000000.0,66.94727393378432,848428870400.0001
Información estadística,Obligación,2019,324000000000.0,69.49127034326813,466245613872.8324
Información estadística,Obligación,2020,322000000000.0,70.6159845453557,455987411452.4081
Información estadística,Obligación,2021,392000000000.0,74.58595788962911,525568097657.3019
Información estadística,Obligación,2022,401000000000.0,84.37364933874838,475266867253.8285
Información estadística,Obligación,2023,559000000000.0,92.19978566160776,606292081905.3152
Inteligencia,Obligación,2000,153000000000.0,28.968085431148474,528167456436.33014
Inteligencia,Obligación,2001,177000000000.0,31.184040198356737,567598036925.7192
Inteligencia,Obligación,2002,176000000000.0,33.35982660120472,527580679911.6999
Inteligencia,Obligación,2003,183000000000.0,35.52891827665934,515073379310.3449
Inteligencia,Obligación,2004,213000000000.0,37.48377867552584,568245805322.379
Inteligencia,Obligación,2005,226000000000.0,39.2980497991314,575092151277.6832
Inteligencia,Obligación,2006,234000000000.0,41.058763103589925,569914878852.1116
Inteligencia,Obligación,2007,278000000000.0,43.39522296387899,640623508793.5823
Inteligencia,Obligación,2008,355000000000.0,46.72919720578145,759696338108.8826
Inteligencia,Obligación,2009,296000000000.0,47.666459040854434,620981725842.6967
Inteligencia,Obligación,2010,296000000000.0,49.17277270436458,601959140639.8911
Inteligencia,Obligación,2011,296000000000.0,51.007128010150275,580311049744.061
Inteligencia,Obligación,2012,172000000000.0,52.252347305318665,329171814990.39075
Inteligencia,Obligación,2013,177000000000.0,53.2632511417188,332311671191.55365
Inteligencia,Obligación,2014,138000000000.0,55.21141681319193,249948304110.5857
Inteligencia,Obligación,2015,78000000000.0,58.947074698697094,132322087904.59969
Inteligencia,Obligación,2016,92000000000.0,62.33460675974658,147590567715.60522
Inteligencia,Obligación,2017,91000000000.0,64.88529789662377,140247487412.2988
Inteligencia,Obligación,2018,92000000000.0,66.94727393378432,137421577600.00003
Inteligencia,Obligación,2019,91000000000.0,69.49127034326813,130951700192.67822
Inteligencia,Obligación,2020,98000000000.0,70.6159845453557,138778777398.559
Inteligencia,Obligación,2021,111000000000.0,74.58595788962911,148821578673.36865
Inteligencia,Obligación,2022,107000000000.0,84.37364933874838,126816844878.20361
Inteligencia,Obligación,2023,123000000000.0,92.19978566160776,133405950043.56668
Interior y justicia,Obligación,2000,573000000000.0,28.968085431148474,1978038905477.2363
Interior y justicia,Obligación,2001,638000000000.0,31.184040198356737,2045918347788.7505
Interior y justicia,Obligación,2002,629000000000.0,33.35982660120472,1885501407184.4275
Interior y justicia,Obligación,2003,658000000000.0,35.52891827665934,1852012478613.1526
Interior y justicia,Obligación,2004,796000000000.0,37.48377867552584,2123585263082.6934
Interior y justicia,Obligación,2005,936000000000.0,39.2980497991314,2381797582282.794
Interior y justicia,Obligación,2006,1095000000000.0,41.058763103589925,2666909368987.4453
Interior y justicia,Obligación,2007,1256000000000.0,43.39522296387899,2894327795124.962
Interior y justicia,Obligación,2008,1585000000000.0,46.72919720578145,3391883650429.8
Interior y justicia,Obligación,2009,1896000000000.0,47.666459040854434,3977639703370.7866
Interior y justicia,Obligación,2010,2652000000000.0,49.17277270436458,5393228516814.16
Interior y justicia,Obligación,2011,6257000000000.0,51.007128010150275,12266912967056.045
Interior y justicia,Obligación,2012,2246000000000.0,52.252347305318665,4298371491095.451
Interior y justicia,Obligación,2013,3005000000000.0,53.2632511417188,5641788541980.896
Interior y justicia,Obligación,2014,3203000000000.0,55.21141681319193,5801336362798.594
Interior y justicia,Obligación,2015,3230000000000.0,58.947074698697094,5479491588869.961
Interior y justicia,Obligación,2016,3222000000000.0,62.33460675974658,5168878360648.695
Interior y justicia,Obligación,2017,3598000000000.0,64.88529789662377,5545169886917.045
Interior y justicia,Obligación,2018,3133000000000.0,66.94727393378432,4679802202400.001
Interior y justicia,Obligación,2019,3301000000000.0,69.49127034326813,4750236948747.592
Interior y justicia,Obligación,2020,3861000000000.0,70.6159845453557,5467600607508.532
Interior y justicia,Obligación,2021,4204000000000.0,74.58595788962911,5636449700385.962
Interior y justicia,Obligación,2022,4840000000000.0,84.37364933874838,5736388123462.668
Interior y justicia,Obligación,2023,5557000000000.0,92.19978566160776,6027128978797.562
Minas y energía,Obligación,2000,329000000000.0,28.968085431148474,1135732635082.0432
Minas y energía,Obligación,2001,452000000000.0,31.184040198356737,1449459393731.215
Minas y energía,Obligación,2002,331000000000.0,33.35982660120472,992211392333.9355
Minas y energía,Obligación,2003,391000000000.0,35.52891827665934,1100511974373.469
Minas y energía,Obligación,2004,2672000000000.0,37.48377867552584,7128416863011.253
Minas y energía,Obligación,2005,2652000000000.0,39.2980497991314,6748426483134.583
Minas y energía,Obligación,2006,762000000000.0,41.058763103589925,1855876656774.825
Minas y energía,Obligación,2007,2481000000000.0,43.39522296387899,5717219155816.107
Minas y energía,Obligación,2008,1712000000000.0,46.72919720578145,3663662340401.1465
Minas y energía,Obligación,2009,6406000000000.0,47.666459040854434,13439219377528.092
Minas y energía,Obligación,2010,2146000000000.0,49.17277270436458,4364203769639.211
Minas y energía,Obligación,2011,2669000000000.0,51.007128010150275,5232601999212.496
Minas y energía,Obligación,2012,2560000000000.0,52.252347305318665,4899301432415.118
Minas y energía,Obligación,2013,3180000000000.0,53.2632511417188,5970345279034.692
Minas y energía,Obligación,2014,2864000000000.0,55.21141681319193,5187332920092.155
Minas y energía,Obligación,2015,3245000000000.0,58.947074698697094,5504938144236.23
Minas y energía,Obligación,2016,2976000000000.0,62.33460675974658,4774234016539.577
Minas y energía,Obligación,2017,3569000000000.0,64.88529789662377,5500475632686.752
Minas y energía,Obligación,2018,3832000000000.0,66.94727393378432,5723907449600.001
Minas y energía,Obligación,2019,3368000000000.0,69.49127034326813,4846651936801.541
Minas y energía,Obligación,2020,3856000000000.0,70.6159845453557,5460520057641.26
Minas y energía,Obligación,2021,5536000000000.0,74.58595788962911,7422308644466.386
Minas y energía,Obligación,2022,4836000000000.0,84.37364933874838,5731647306831.707
Minas y energía,Obligación,2023,7930000000000.0,92.19978566160776,8600887673540.519
Organismos de control,Obligación,2000,352000000000.0,28.968085431148474,1215130357291.4263
Organismos de control,Obligación,2001,347000000000.0,31.184040198356737,1112748693860.026
Organismos de control,Obligación,2002,370000000000.0,33.35982660120472,1109118474814.3691
Organismos de control,Obligación,2003,376000000000.0,35.52891827665934,1058292844921.8015
Organismos de control,Obligación,2004,396000000000.0,37.48377867552584,1056456990176.8174
Organismos de control,Obligación,2005,442000000000.0,39.2980497991314,1124737747189.0972
Organismos de control,Obligación,2006,514000000000.0,41.058763103589925,1251864306538.399
Organismos de control,Obligación,2007,591000000000.0,43.39522296387899,1361901056464.0544
Organismos de control,Obligación,2008,670000000000.0,46.72919720578145,1433793088825.215
Organismos de control,Obligación,2009,760000000000.0,47.666459040854434,1594412539325.8428
Organismos de control,Obligación,2010,851000000000.0,49.17277270436458,1730632529339.687
Organismos de control,Obligación,2011,880000000000.0,51.007128010150275,1725249066806.6677
Organismos de control,Obligación,2012,1028000000000.0,52.252347305318665,1967375731454.1958
