Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Deuda,312515432.0,409496479.7840625,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Inversión,1031852810.0,1352061530.6776052,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,2256100000.0,2956222040.3913474,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Inversión,700000000.0,917226819.8545913,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,788126140.0,1032700618.6235348,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Inversión,17206350761.0,22545894842.59237,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,2503700000.0,3280658269.8142,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Deuda,1872529196.0,2453619999.331364,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Inversión,7000000000.0,9172268198.545912,76.31700086037297
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,2724580000.0,3570082641.1991744,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,159111420260.0,208487517153.7531,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversión,333719245391.0,437280345963.22986,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,15460255470.0,20257944226.982357,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Deuda,21948619.0,28759802.86510008,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversión,20177985542.0,26439699299.65797,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,11436451730.0,14985457501.040628,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversión,8618921131.0,11293579456.520952,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,8810749822.0,11544937199.667809,76.31700086037297
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversión,5251529173.0,6881204861.034859,76.31700086037297
2022,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,41136738000.0,53902456249.90217,76.31700086037297
2022,Organismos de control,25,Auditoría general de la república,3401,Inversión,7712341504.0,10105666387.637848,76.31700086037297
2022,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,384122399000.0,503324809242.4091,76.31700086037297
2022,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Deuda,569462000.0,746179741.8400502,76.31700086037297
2022,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,260552206904.0,341407817349.502,76.31700086037297
2022,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,138517728000.0,181503107352.7475,76.31700086037297
2022,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Deuda,229953000.0,301312941.2943183,76.31700086037297
2022,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversión,29035015348.0,38045278274.39327,76.31700086037297
2022,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,117548595833.0,154026749620.39322,76.31700086037297
2022,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Deuda,23885000.0,31297089.417467017,76.31700086037297
2022,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,143447151920.0,187962249961.11432,76.31700086037297
2022,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,6307441000.0,8264791499.786375,76.31700086037297
2022,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Deuda,126490000.0,165742886.34772465,76.31700086037297
2022,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Inversión,9003788085.0,11797879874.0703,76.31700086037297
2022,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,18313039000.0,23996015034.061577,76.31700086037297
2022,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Deuda,417000.0,546405.1198276636,76.31700086037297
2022,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,18218984712.0,23872773440.524536,76.31700086037297
2022,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,30223775304000.0,39602939008696.64,76.31700086037297
2022,Trabajo,36,Ministerio del trabajo,3601,Deuda,864656669.0,1132980409.6756196,76.31700086037297
2022,Trabajo,36,Ministerio del trabajo,3601,Inversión,341039107948.0,446871737755.9867,76.31700086037297
2022,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,99411152000.0,130260821152.91626,76.31700086037297
2022,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,3955025032000.0,5182364332209.519,76.31700086037297
2022,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7748261000.0,10152732566.333364,76.31700086037297
2022,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,21500000000.0,28171966609.819584,76.31700086037297
2022,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,11071724000.0,14507545992.611078,76.31700086037297
2022,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversión,15000000000.0,19654860425.45553,76.31700086037297
2022,Interior,37,Ministerio del interior,3701,Funcionamiento,755463999244.0,989902630773.1506,76.31700086037297
2022,Interior,37,Ministerio del interior,3701,Inversión,408315341829.0,535025403548.0771,76.31700086037297
2022,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,4284600000.0,5614214331.927117,76.31700086037297
2022,Interior,37,Dirección nacional del derecho de autor,3703,Inversión,927077331.0,1214771702.9605887,76.31700086037297
2022,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,3380000000.0,4428895215.869312,76.31700086037297
2022,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversión,21598935000.0,28301603517.56575,76.31700086037297
2022,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,1318351400000.0,1727467517246.9258,76.31700086037297
2022,Interior,37,Unidad nacional de protección - unp,3708,Deuda,11264211624.0,14759767151.500914,76.31700086037297
2022,Interior,37,Unidad nacional de protección - unp,3708,Inversión,9000000000.0,11792916255.273315,76.31700086037297
2022,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,5463600000.0,7159086361.36792,76.31700086037297
2022,Interior,37,Dirección nacional de bomberos,3709,Inversión,74359954034.0,97435634518.77055,76.31700086037297
2022,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,28205433826.0,36958257672.630135,76.31700086037297
2022,Empleo público,5,Comisión nacional del servicio civil,3801,Deuda,141400876.0,185280965.45447624,76.31700086037297
2022,Empleo público,5,Comisión nacional del servicio civil,3801,Inversión,92993853543.0,121852080787.52785,76.31700086037297
2022,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,27602653000.0,36168419472.48542,76.31700086037297
2022,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Deuda,15157000.0,19860581.297908623,76.31700086037297
2022,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Inversión,302901433272.0,396899026242.106,76.31700086037297
2022,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,2645011262645.0,3465821812736.357,76.31700086037297
2022,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Deuda,31376858.0,41113850.97195584,76.31700086037297
2022,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversión,784459895188.0,1027896649952.5074,76.31700086037297
2022,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,4576559836.0,5996776320.355042,76.31700086037297
2022,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Deuda,172134681.0,225552208.62902072,76.31700086037297
2022,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,1970753424439.0,2582325566022.4707,76.31700086037297
2022,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,191203900000.0,250539064486.8504,76.31700086037297
2022,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Deuda,381865302.0,500367280.8089615,76.31700086037297
2022,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversión,12916249110989.0,16924471566460.188,76.31700086037297
2022,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,768182000000.0,1006567332756.4852,76.31700086037297
2022,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Deuda,408021669.0,534640596.9837609,76.31700086037297
2022,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversión,1398957293497.0,1833087356323.7705,76.31700086037297
2022,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,13149505600.0,17230113148.783054,76.31700086037297
2022,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversión,53790031750.0,70482371088.4714,76.31700086037297
2022,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,697546203527.0,914011551375.3052,76.31700086037297
2022,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Deuda,2402796473.0,3148441953.8394547,76.31700086037297
2022,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversión,7120187553158.0,9329752837359.08,76.31700086037297
2022,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,100070000000.0,131124125518.35564,76.31700086037297
2022,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Deuda,297559.0,389898.7075558747,76.31700086037297
2022,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversión,8000000000.0,10482592226.909616,76.31700086037297
2022,Deporte y recreación,43,Ministerio del deporte,4301,Funcionamiento,51585845707.0,67594173153.344604,76.31700086037297
2022,Deporte y recreación,43,Ministerio del deporte,4301,Deuda,92488165.0,121189464.93876672,76.31700086037297
2022,Deporte y recreación,43,Ministerio del deporte,4301,Inversión,830298752890.0,1087960406632.1827,76.31700086037297
2022,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,218449000000.0,286238973672.0223,76.31700086037297
2022,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Deuda,374778624.0,491081436.34428513,76.31700086037297
2022,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Inversión,156074504821.0,204508173881.92276,76.31700086037297
2022,"Sistema integral de verdad, justicia, reparación y no repetición",44,"Comisión para el esclarecimiento de la verdad, la  convivencia y la no repetición en liquidación",4402,Funcionamiento,52107085796.0,68277166566.507744,76.31700086037297
2022,"Sistema integral de verdad, justicia, reparación y no repetición",44,"Comisión para el esclarecimiento de la verdad, la  convivencia y la no repetición en liquidación",4402,Inversión,28892914204.0,37859079730.952095,76.31700086037297
2022,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Funcionamiento,82806200000.0,108502953557.49036,76.31700086037297
2022,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Inversión,59296278250.0,77697338183.51495,76.31700086037297
2023,Congreso de la república,1,Congreso de la república,101,Funcionamiento,756174000000.0,875892250073.7922,86.33185188432641
2023,Congreso de la república,1,Congreso de la república,101,Deuda,4568563867.0,5291863625.398988,86.33185188432641
2023,Congreso de la república,1,Congreso de la república,101,Inversión,276516725483.0,320295139566.2135,86.33185188432641
2023,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,716758000000.0,830235868171.0704,86.33185188432641
2023,Presidencia de la república,2,Presidencia de la república,201,Deuda,599995030.0,694986863.949028,86.33185188432641
2023,Presidencia de la república,2,Presidencia de la república,201,Inversión,182798853805.0,211739757476.6808,86.33185188432641
2023,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,35190000000.0,40761317210.18806,86.33185188432641
2023,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Deuda,17522815.0,20297045.201206066,86.33185188432641
2023,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversión,108769200000.0,125989652284.69412,86.33185188432641
2023,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,801525000000.0,928423267317.3054,86.33185188432641
2023,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Deuda,5997244590.0,6946734558.683552,86.33185188432641
2023,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversión,50204832454.0,58153313473.76635,86.33185188432641
2023,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,263068000000.0,304717197949.6945,86.33185188432641
2023,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Deuda,165291696.0,191460848.3337872,86.33185188432641
2023,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversión,2500000000.0,2895802586.68571,86.33185188432641
2023,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Funcionamiento,6729000000.0,7794342242.323256,86.33185188432641
2023,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Deuda,29630952.0,34322154.979024045,86.33185188432641
2023,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Inversión,66000000000.0,76449188288.50275,86.33185188432641
2023,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Funcionamiento,61521000000.0,71261068374.19662,86.33185188432641
2023,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Deuda,63040617.0,73021272.70994525,86.33185188432641
2023,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Inversión,74209100000.0,85957961494.2474,86.33185188432641
2023,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,111991876144.0,129722545850.23236,86.33185188432641
2023,Planeación,3,Departamento administrativo nacional de planeación,301,Deuda,10636769355.0,12320793684.875317,86.33185188432641
2023,Planeación,3,Departamento administrativo nacional de planeación,301,Inversión,1350584769597.0,1564410747734.9265,86.33185188432641
2023,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,21931428291.0,25403634709.915985,86.33185188432641
2023,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Deuda,540174373.0,625695338.6378926,86.33185188432641
2023,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversión,51620000000.0,59792531809.886536,86.33185188432641
2023,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,411768420000.0,476960022300.5951,86.33185188432641
2023,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Deuda,1994214415.0,2309940504.545172,86.33185188432641
2023,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversión,29994500000.0,34743260274.53781,86.33185188432641
2023,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,120849000000.0,139981938719.35254,86.33185188432641
2023,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Inversión,250546517480.0,290213301361.47217,86.33185188432641
2023,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,2914000000.0,3375347495.040864,86.33185188432641
2023,Información estadistíca,4,Fondo rotatorio del dane,402,Inversión,24141000000.0,27963028098.07189,86.33185188432641
2023,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,92031000000.0,106601443142.10902,86.33185188432641
2023,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Inversión,526844124679.0,610254631610.2467,86.33185188432641
2023,Empleo público,5,Departamento administrativo de la función pública,501,Funcionamiento,28933928030.0,33514777452.900867,86.33185188432641
2023,Empleo público,5,Departamento administrativo de la función pública,501,Inversión,19802547553.0,22937707370.777668,86.33185188432641
2023,Empleo público,5,Escuela superior de administración pública (esap),503,Funcionamiento,121368223211.0,140583365886.34497,86.33185188432641
2023,Empleo público,5,Escuela superior de administración pública (esap),503,Deuda,53941650.0,62481747.84003809,86.33185188432641
2023,Empleo público,5,Escuela superior de administración pública (esap),503,Inversión,272540521510.0,315689418866.13214,86.33185188432641
2023,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Funcionamiento,565945000000.0,655545997968.7375,86.33185188432641
2023,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Deuda,502337015.0,581867530.9699912,86.33185188432641
2023,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,650243000000.0,753190144549.7106,86.33185188432641
2023,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Deuda,3232793001.0,3744612133.806104,86.33185188432641
2023,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Inversión,61361024492.0,71075765378.24753,86.33185188432641
2023,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Funcionamiento,150031000000.0,173784063153.2175,86.33185188432641
2023,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Deuda,469774318.0,544149474.089166,86.33185188432641
2023,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Inversión,57030268743.0,66059359898.14423,86.33185188432641
2023,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,133464500000.0,154594737732.28598,86.33185188432641
2023,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Deuda,588595702.0,681782782.5454766,86.33185188432641
2023,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Inversión,65111964844.0,75420558487.77768,86.33185188432641
2023,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Funcionamiento,813021700000.0,941740136756.6451,86.33185188432641
2023,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Deuda,11253600799.0,13035282521.309029,86.33185188432641
2023,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Inversión,168485977825.0,195160852162.3625,86.33185188432641
2023,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,1603888500000.0,1857817786822.185,86.33185188432641
2023,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Deuda,79608723458.0,92212458924.96951,86.33185188432641
2023,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversión,3000000000.0,3474963104.0228515,86.33185188432641
2023,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Funcionamiento,103450100000.0,119828426869.15814,86.33185188432641
2023,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Inversión,15026550000.0,17405568943.58486,86.33185188432641
2023,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Funcionamiento,1156857500000.0,1340012376370.705,86.33185188432641
2023,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Inversión,290477231643.0,336465887506.04144,86.33185188432641
2023,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,41242349589218.0,47771881048581.52,86.33185188432641
2023,Hacienda,13,Ministerio de hacienda y crédito público,1301,Deuda,177577584.0,205691850.8338396,86.33185188432641
2023,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversión,9945786323649.0,11520413505058.451,86.33185188432641
2023,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Funcionamiento,16319000000.0,18902640964.84964,86.33185188432641
2023,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Inversión,10062250000.0,11655315831.151314,86.33185188432641
2023,Hacienda,13,Superintendencia de la economía solidaria,1309,Funcionamiento,20770000000.0,24058327890.184875,86.33185188432641
2023,Hacienda,13,Superintendencia de la economía solidaria,1309,Deuda,83000000.0,96140645.87796555,86.33185188432641
2023,Hacienda,13,Superintendencia de la economía solidaria,1309,Inversión,44680319734.0,51754154183.86471,86.33185188432641
2023,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Funcionamiento,2119287000000.0,2454814710611.76,86.33185188432641
2023,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Inversión,112200000000.0,129963620090.45464,86.33185188432641
2023,Hacienda,13,Unidad de información y análisis financiero,1312,Funcionamiento,19514000000.0,22603476670.633976,86.33185188432641
2023,Hacienda,13,Unidad de información y análisis financiero,1312,Inversión,5067740000.0,5870069840.260256,86.33185188432641
2023,Hacienda,13,Superintendencia financiera de colombia,1313,Funcionamiento,297301000000.0,344370001929.6993,86.33185188432641
2023,Hacienda,13,Superintendencia financiera de colombia,1313,Deuda,46000000.0,53282767.59501706,86.33185188432641
2023,Hacienda,13,Superintendencia financiera de colombia,1313,Inversión,36126762093.0,41846388446.99546,86.33185188432641
2023,Hacienda,13,Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),1314,Funcionamiento,215810000000.0,249977262493.0572,86.33185188432641
2023,Hacienda,13,Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),1314,Deuda,19899448355.0,23049949608.01108,86.33185188432641
2023,Hacienda,13,Unidad administrativa especial de gestión pensional y contribuciones parafiscales de la protección social (ugppp),1314,Inversión,8000000000.0,9266568277.394272,86.33185188432641
2023,Hacienda,13,Fondo adaptación,1315,Funcionamiento,32218000000.0,37318787095.136086,86.33185188432641
2023,Hacienda,13,Fondo adaptación,1315,Deuda,1600208106.0,1853554709.036096,86.33185188432641
2023,Hacienda,13,Fondo adaptación,1315,Inversión,113194332843.0,131115376737.96904,86.33185188432641
2023,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,72280581197772.0,83724117599861.86,86.33185188432641
2023,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,17443721355000.0,20205429368493.504,86.33185188432641
2023,Defensa y policía,15,Ministerio de defensa nacional,1501,Deuda,1154917435590.0,1337765158955.9795,86.33185188432641
2023,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversión,1630212645000.0,1888309597695.5007,86.33185188432641
2023,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Funcionamiento,5625296000000.0,6515898683069.111,86.33185188432641
2023,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Deuda,6350531513.0,7355954232.869805,86.33185188432641
2023,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Inversión,18099000000.0,20964452406.569862,86.33185188432641
2023,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,30528000000.0,35361224546.536545,86.33185188432641
2023,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Deuda,24431003.0,28298944.67309053,86.33185188432641
2023,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversión,19265000000.0,22315054733.00008,86.33185188432641
2023,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,36571000000.0,42360958559.07324,86.33185188432641
2023,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Deuda,273643598.0,316967135.5673538,86.33185188432641
2023,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversión,11135000000.0,12897904721.098152,86.33185188432641
2023,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,51310000000.0,59433452289.13752,86.33185188432641
2023,Defensa y policía,15,Club militar de oficiales,1510,Deuda,162292845.0,187987216.1406332,86.33185188432641
2023,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,5354218000000.0,6201903333631.675,86.33185188432641
2023,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Deuda,10538386019.0,12206834197.325089,86.33185188432641
2023,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversión,10488000000.0,12148471011.66389,86.33185188432641
2023,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,374807000000.0,434146832043.16425,86.33185188432641
2023,Defensa y policía,15,Fondo rotatorio de la policía,1512,Deuda,137624184.0,159412987.20708403,86.33185188432641
2023,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,1580000000.0,1830147234.7853687,86.33185188432641
2023,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,23890000000.0,27672289518.368645,86.33185188432641
2023,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,5480000000.0,6347599270.015076,86.33185188432641
2023,Defensa y policía,15,Hospital militar,1519,Funcionamiento,447201000000.0,518002325027.37445,86.33185188432641
2023,Defensa y policía,15,Hospital militar,1519,Deuda,1063102049.0,1231413465.3620317,86.33185188432641
2023,Defensa y policía,15,Hospital militar,1519,Inversión,15000000000.0,17374815520.114258,86.33185188432641
2023,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,464554000000.0,538102669942.0775,86.33185188432641
2023,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Deuda,513836893.0,595188081.5535793,86.33185188432641
2023,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,7660000000.0,8872739125.605015,86.33185188432641
2023,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Funcionamiento,100492000000.0,116401997416.48816,86.33185188432641
2023,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Deuda,92960146.0,107677692.49819247,86.33185188432641
2023,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Inversión,5000000000.0,5791605173.37142,86.33185188432641
2023,Defensa y policía,15,Policía nacional,1601,Funcionamiento,12834627000000.0,14866618426298.502,86.33185188432641
2023,Defensa y policía,15,Policía nacional,1601,Deuda,502453975301.0,582003008546.8615,86.33185188432641
2023,Defensa y policía,15,Policía nacional,1601,Inversión,252573000000.0,292560618690.788,86.33185188432641
2023,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,455249360800.0,527324910636.6624,86.33185188432641
2023,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Deuda,1775546272.0,2056652594.895108,86.33185188432641
2023,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,1370646151000.0,1587648267798.6448,86.33185188432641
